RT,SERIALNO,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BDS,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,INSP,MHP,MRGI,MRGP,MRGT,MRGX,RMS,RNTM,RNTP,SMP,TEL,TEN,VACS,VAL,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FRMSP,FRNTMP,FRNTP,FSMP,FSMXHP,FSMXSP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80
H,2.008E+12,9,600,4,41,1044592,1063801,14,0,1,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,15,22,13,13,21,12,5,4,4,14,13,14,15,13,24,28,27,12,4,4,14,21,14,14,24,15,4,4,4,15,13,16,18,12,20,25,26,16,21,23,15,4,15,14,3,17,24,23,24,13,11,14,13,12,4,5,5,14,21,21,14,4,14,15,4,16,20,25,25,14,13,12,15,14,4,5,4,15,4
H,2.008E+12,9,600,4,41,1044592,1063801,58,2,1,0,0,2,6,0,0,100,2,2,3,3,0,0,0,0,0,0,5,2,700,0,1,3,0,0,1,1,4,1,79000,4,800,12,1,1,79000,0,4,4,4,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,85,75,49,51,17,58,92,66,102,74,27,47,19,82,65,17,53,22,70,94,68,68,58,49,23,55,91,58,73,82,17,61,27,65,49,18,50,21,57,70,77,60,73,65,14,59,92,79,86,92,21,71,23,56,70,16,52,22,69,92,74,59,62,58,21,60,81,55,92,73,15,71,24,52,52,29,45,20,65
H,2.008E+12,9,600,4,41,1044592,1063801,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.008E+12,9,600,4,41,1044592,1063801,39,2,1,1,0,2,2,2,0,290,2,2,3,3,0,0,0,0,0,0,5,2,950,0,1,3,0,0,2,2,6,0,0,0,1240,63,1,7,23500,0,4,4,4,1,1,2,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,12,10,71,57,11,32,71,9,11,38,36,66,41,33,37,50,77,33,40,43,66,60,12,13,69,41,9,53,65,48,42,13,45,30,35,40,12,43,41,40,76,65,12,11,64,41,11,64,64,36,34,11,34,40,38,42,13,38,39,35,12,12,63,71,12,45,60,12,10,36,36,65,41,41,38,41,66,42,42
H,2.008E+12,9,600,4,41,1044592,1063801,31,3,1,1,0,3,2,2,0,40,2,2,70,1,580,0,1,970,1,1,6,0,0,0,1,1,0,17,2,600,5,0,0,0,0,0,1,5,117000,0,2,4,4,1,1,5,0,0,0,1,0,12,2,1,0,1,0,0,2,1130,3,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,18,8,34,20,32,38,27,53,27,7,62,35,48,25,12,24,9,42,46,34,8,12,42,38,34,24,31,59,34,21,44,30,48,26,11,59,14,11,10,29,59,37,45,31,24,43,32,11,24,44,16,69,10,31,52,22,50,9,10,29,40,48,33,24,27,22,27,14,34,70,8,25,17,28,41,42,61,33
H,2.008E+12,9,600,4,41,1044592,1063801,8,1,1,1,0,3,2,2,0,90,2,2,80,3,590,0,2,600,2,1,7,0,0,60,1,1,0,18,2,950,6,0,0,0,0,0,1,4,25200,0,4,4,4,1,1,4,0,0,0,0,0,58,0,1,0,0,0,0,1,1222,2,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,10,14,6,9,9,17,8,14,3,7,2,9,9,8,3,3,16,9,13,11,2,10,3,2,13,10,16,8,9,19,9,12,3,3,6,8,7,13,7,2,10,11,6,10,9,14,10,14,2,10,3,9,11,8,3,3,15,10,14,8,2,10,3,2,13,6,20,11,11,18,8,13,2,3,8,9,7,15
H,2.008E+12,9,600,4,41,1044592,1063801,15,2,1,1,0,3,2,2,0,40,2,2,100,1,440,0,2,780,2,1,6,0,0,200,1,1,0,20,2,860,1,1,100000,4,0,0,1,1,100000,0,4,4,4,1,1,3,0,2,0,0,0,17,0,1,0,0,0,0,1,1429,2,0,1,35,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,4,4,24,14,5,24,27,14,12,5,14,12,14,17,5,16,17,15,5,4,26,33,4,16,23,3,5,15,14,22,18,14,12,14,23,14,14,14,4,4,28,27,4,13,22,6,4,14,16,28,16,14,14,16,23,17,15,15,24,23,4,4,23,17,4,22,26,14,17,5,15,13,15,15,4,17,16,16
H,2.008E+12,9,600,4,41,1044592,1063801,17,2,1,1,0,3,2,2,0,60,2,2,70,1,300,0,0,0,0,3,7,0,0,0,1,2,0,19,3,580,7,2,92400,4,0,0,1,1,92400,0,4,4,4,1,1,1,0,2,0,0,0,5,0,1,0,0,1,0,1,361,0,0,1,31,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,17,17,5,17,17,18,18,5,19,19,28,28,5,5,28,19,5,17,6,6,18,16,24,19,18,15,19,33,18,17,5,5,27,34,6,17,28,14,6,5,18,17,32,18,19,17,14,34,19,16,6,5,29,25,5,19,31,17,28,29,15,21,6,18,18,18,19,5,17,17,34,29,4,5,27,16,5,17
H,2.008E+12,9,600,4,41,1044592,1063801,20,3,1,1,0,3,2,2,0,160,2,2,3,3,0,0,0,0,0,0,5,2,680,0,1,3,0,0,2,2,6,5,50000,2,840,15,1,2,69000,0,1,1,1,1,1,1,1,2,0,1,1,0,2,1,0,1,0,0,1,0,0,1,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,25,22,33,19,17,5,7,32,32,7,20,37,7,6,21,21,35,19,22,23,21,16,28,19,18,7,6,30,31,6,20,33,6,6,21,17,45,20,17,17,23,21,37,20,18,5,5,36,35,8,22,38,5,6,26,16,35,21,22,17,17,19,33,17,21,5,5,43,34,6,19,34,7,7,26,17,35,15
H,2.008E+12,9,600,4,41,1044592,1063801,10,3,1,3,1,3,2,2,0,100,2,2,3,3,780,0,0,0,0,3,6,0,0,0,1,2,0,23,2,2,3,1,354000,1,0,0,1,1,354000,0,1,1,1,1,1,1,1,3,0,0,1,1,0,1,0,1,0,0,1,265,0,0,0,24,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,20,3,8,15,15,16,12,3,19,13,8,12,9,3,4,10,13,15,12,19,3,17,9,3,3,3,13,21,2,8,11,9,9,17,21,10,9,8,11,13,3,17,11,2,3,3,9,16,3,9,11,11,10,16,18,11,12,9,8,3,20,3,13,20,16,19,10,3,19,12,11,12,9,2,4,10,9,9
H,2.008E+12,9,600,4,41,1044592,1063801,14,1,1,1,0,4,2,2,0,100,2,2,90,1,440,0,0,0,0,3,8,0,0,0,1,2,0,20,2,50,9,0,0,0,0,0,1,6,33700,0,4,4,4,1,1,5,0,0,0,0,0,18,0,1,0,0,0,0,1,506,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,24,4,5,21,13,13,21,11,28,15,13,14,4,12,5,11,12,23,4,14,25,4,3,20,15,12,21,16,31,15,11,12,3,13,5,14,17,4,23,11,3,28,27,5,13,16,4,13,3,14,16,13,21,15,24,13,12,3,19,13,3,26,27,4,13,12,3,14,5,13,12,12,27,18,24,17,12,24
H,2.008E+12,9,600,4,41,1044592,1063801,11,2,1,0,0,2,9,0,0,50,2,2,3,3,0,0,0,0,0,0,4,2,600,0,1,3,0,0,2,1,3,0,0,0,650,49,1,5,16020,0,4,4,4,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,14,12,21,11,18,15,4,10,31,10,8,17,8,4,4,3,14,14,12,17,14,17,3,2,3,18,23,13,4,13,7,2,7,21,21,18,11,14,11,15,16,14,4,2,3,16,20,12,4,15,7,3,7,14,24,19,15,3,13,17,14,14,14,15,23,22,4,10,27,15,9,10,7,3,3,3,11,3
H,2.008E+12,9,600,4,41,1044592,1063801,6,4,1,3,4,3,1,2,0,120,2,2,3,3,600,950,2,1300,2,1,7,0,0,450,1,1,0,22,3,2,3,2,58500,2,0,0,1,1,58500,0,2,2,2,1,1,4,2,4,0,0,2,43,0,1,0,1,0,0,1,2078,2,0,0,21,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,3,2,2,2,8,2,7,2,6,7,8,6,2,2,7,8,8,7,11,11,5,7,7,7,12,7,11,7,13,11,11,11,7,9,13,14,2,2,8,6,2,2,2,2,7,2,6,2,7,6,8,7,2,2,5,7,7,6,13,11,6,7,7,7,14,7,11,8,12,10,13,10,7,6,11,13,3
H,2.008E+12,9,600,4,41,1044592,1063801,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.008E+12,9,600,4,41,1044592,1063801,12,2,1,1,0,3,2,1,0,80,2,2,170,1,0,0,0,0,0,0,6,2,1100,0,1,3,0,0,1,580,5,1,62600,4,1398,27,1,1,62600,0,4,4,4,1,1,3,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,21,5,12,13,21,13,21,22,4,3,11,12,10,11,20,4,12,4,12,12,18,3,14,12,19,11,21,20,4,4,12,12,13,12,22,3,13,18,12,11,4,26,14,11,3,10,4,4,22,22,13,14,12,12,4,19,13,19,10,14,3,21,13,13,4,11,4,4,23,22,13,11,10,13,3,24,11,4
H,2.008E+12,9,600,4,41,1044592,1063801,15,2,1,1,0,5,2,2,0,100,2,70,110,1,1200,0,2,2000,2,1,9,0,0,0,1,1,0,23,3,750,4,1,176500,4,0,0,1,1,176500,0,4,4,4,1,1,5,0,2,0,0,0,20,0,1,0,0,1,0,1,2879,3,0,1,64,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,27,4,4,19,17,15,23,16,4,12,5,4,23,14,27,15,14,15,4,15,4,22,23,13,15,15,5,14,28,16,22,23,4,15,3,15,15,11,4,11,5,26,22,15,14,17,4,14,23,15,26,24,5,16,4,19,16,18,27,14,25,3,5,13,14,14,29,14,5,15,3,4,25,16,22,14,16,15
H,2.008E+12,9,600,4,41,1044592,1063801,9,2,1,3,1,3,2,2,0,200,2,2,20,2,350,0,0,0,0,3,6,0,0,0,1,2,0,18,0,2,1,2,22500,4,0,0,1,1,22500,0,4,4,4,1,1,2,0,2,0,0,0,24,0,1,0,0,0,0,1,449,0,0,0,36,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,17,3,15,11,3,2,3,9,15,3,9,8,11,9,18,14,9,9,16,2,9,8,10,3,10,9,9,14,9,9,2,17,2,3,10,8,15,16,12,9,18,3,17,9,3,3,3,10,14,3,9,10,8,9,14,13,9,7,14,2,9,9,10,2,9,11,9,17,8,9,2,15,3,3,8,8,15,15,8
H,2.008E+12,9,600,4,41,1044592,1063801,15,6,1,1,0,4,2,2,0,150,1,400,3,3,0,0,0,0,0,0,7,2,1000,0,1,3,0,0,2,2,3,8,27200,2,1183,52,1,3,27200,0,2,2,2,1,1,3,3,6,0,0,3,0,0,1,0,1,0,0,2,0,0,1,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,25,15,5,24,22,14,15,4,15,17,14,13,5,14,11,23,24,12,4,4,25,14,5,25,26,13,14,4,12,14,18,15,4,13,15,23,24,16,26,24,3,12,26,5,4,17,13,32,16,13,15,12,22,15,11,4,4,13,23,21,5,17,26,3,4,16,19,25,14,13,13,13,23,14,15,4,4,17
H,2.008E+12,9,600,4,41,1044592,1063801,33,4,1,0,0,2,4,0,0,60,2,2,3,3,0,0,0,0,0,0,4,2,530,0,1,3,0,0,1,1,8,1,39000,1,590,18,1,1,39000,0,1,1,1,1,1,2,2,4,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,36,33,63,31,27,33,36,62,36,44,8,7,53,46,10,34,61,12,38,53,33,26,10,34,36,36,34,9,27,28,64,52,9,15,65,28,10,45,35,47,37,27,10,31,35,29,30,10,38,22,53,56,13,10,51,34,11,57,30,8,31,41,47,35,36,25,36,54,30,42,14,10,52,61,9,33,50,9,29
H,2.008E+12,9,600,4,41,1044592,1063801,17,2,1,1,0,3,2,2,0,60,2,2,20,1,570,0,0,0,0,3,5,0,0,0,1,2,0,16,2,350,5,1,81000,4,0,0,1,1,81000,0,4,4,4,1,1,6,0,2,0,0,0,5,0,1,0,0,0,0,1,340,0,0,1,34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,16,30,18,18,21,5,17,6,15,15,5,12,28,4,4,33,15,29,16,26,17,27,17,17,18,5,16,4,16,19,5,15,29,4,5,30,14,26,16,22,15,32,18,16,16,5,17,4,16,20,5,14,30,5,5,29,16,27,15,31,16,23,17,18,18,4,15,6,15,20,4,16,30,5,4,30,15,27
H,2.008E+12,9,600,4,41,1044592,1063801,15,1,1,0,0,1,9,0,0,30,2,2,3,3,0,0,0,0,0,0,3,2,680,0,1,3,0,0,1,1,1,0,0,0,710,101,1,6,1500,0,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,18,24,5,10,13,4,15,24,13,28,12,12,23,14,12,6,4,15,31,25,3,15,30,22,25,23,10,4,6,7,18,18,23,14,11,28,6,36,21,12,4,29,23,12,12,20,17,6,3,4,10,16,16,9,11,24,25,5,7,21,35,13,6,15,21,5,13,25,47,29,9,21,23,6,13,5,35
H,2.008E+12,9,600,4,41,1044592,1063801,40,1,1,1,0,3,2,2,0,50,2,2,3,3,130,0,1,910,1,1,4,0,0,0,1,1,0,15,1,360,3,0,0,0,0,0,1,4,27830,0,4,4,4,1,1,4,0,0,0,0,0,43,0,1,0,0,1,1,2,990,3,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,36,13,38,66,40,45,63,44,13,11,12,48,37,42,39,35,70,69,60,14,37,68,43,13,38,45,11,41,81,74,84,44,40,37,36,45,14,12,11,72,40,14,34,76,40,40,70,40,14,14,10,44,33,42,51,32,84,77,59,13,36,63,38,10,46,39,14,52,67,61,75,51,35,39,32,36,15,13,11
H,2.008E+12,9,600,4,41,1044592,1063801,13,3,1,1,0,3,2,2,0,60,2,2,120,1,300,0,2,700,2,1,6,0,0,0,1,1,0,17,1,600,1,7,35000,2,0,0,2,3,35000,0,2,2,2,1,1,1,2,3,0,0,2,39,0,1,0,1,0,0,1,1138,3,0,1,34,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,15,14,13,4,3,13,4,20,4,24,12,18,21,13,14,12,12,11,19,12,3,19,23,13,15,4,13,14,12,13,4,12,14,22,18,4,4,17,23,14,3,20,22,13,12,3,13,17,11,12,4,13,13,21,20,4,5,3,13,20,15,13,12,3,3,12,4,20,4,21,13,20,22,12,11,10,11,4
H,2.008E+12,9,600,4,41,1044592,1063801,27,2,1,2,1,3,2,2,0,100,2,650,3,6,1500,0,2,1500,2,1,7,0,0,0,1,1,0,22,3,2,5,1,260000,4,0,0,1,1,260000,0,4,4,4,1,1,4,0,2,0,0,0,9,0,1,0,0,0,0,2,1946,3,0,1,32,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,48,44,27,30,28,40,9,44,27,9,8,8,33,48,9,25,26,27,27,27,45,40,28,33,30,44,8,42,27,8,8,8,30,48,9,24,27,28,34,26,9,9,30,25,25,9,47,9,23,55,46,50,25,7,43,23,28,23,25,29,9,9,29,25,28,9,45,9,24,44,44,48,30,9,45,26,27,27,26
H,2.008E+12,9,600,4,41,1044592,1063801,48,2,1,0,0,1,7,0,0,50,2,2,3,3,0,0,0,0,0,0,3,2,700,0,1,3,0,0,1,1,4,0,0,0,750,101,4,7,2000,0,4,4,4,1,1,2,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,49,14,16,37,41,50,45,51,93,59,20,82,68,99,54,11,42,15,15,15,39,79,82,46,47,60,54,49,18,38,63,18,52,21,49,65,41,97,20,12,38,64,73,63,57,48,59,58,14,50,80,15,39,15,47,77,53,82,67,89,51,18,13,68,60,58,51,52,85,57,16,70,45,73,39,16,32,15,59
H,2.008E+12,9,600,4,41,1044592,1063801,19,1,1,1,0,1,3,2,0,40,2,2,30,3,0,0,0,0,0,0,2,2,430,0,1,3,0,0,1,1,7,0,0,0,500,101,1,6,650,0,4,4,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,26,23,20,26,20,18,41,18,32,22,36,8,6,4,6,26,16,22,18,30,7,19,20,4,20,16,5,20,18,14,4,33,36,34,30,5,25,21,16,4,25,21,24,42,17,25,28,19,14,19,34,5,5,5,5,32,19,17,17,35,6,18,22,6,24,16,4,22,20,23,6,26,29,31,30,5,21,17
H,2.008E+12,9,600,4,41,1044592,1063801,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,2.008E+12,9,600,4,41,1044592,1063801,12,1,1,1,0,2,2,2,0,20,2,2,60,1,350,0,0,0,0,3,4,0,0,0,1,2,0,18,1,430,7,0,0,0,0,0,1,6,41900,0,4,4,4,1,1,1,0,0,0,0,0,8,0,1,0,0,1,0,1,270,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,3,10,13,12,22,4,12,12,21,10,22,23,3,4,11,12,14,4,13,23,3,10,12,14,23,4,10,14,22,13,19,25,3,4,14,14,14,4,16,25,4,12,13,13,22,4,10,13,23,11,20,24,3,3,12,13,12,4,13,21,3,13,11,12,24,4,12,12,20,12,20,22,3,4,11,13,14,3
H,2.008E+12,9,600,4,41,1044592,1063801,20,7,1,1,0,3,2,2,0,90,1,2,80,1,560,0,2,550,2,2,8,0,0,0,1,1,0,8,0,1500,9,2,44000,2,0,0,1,1,44000,0,3,3,3,1,1,3,5,7,0,0,5,26,0,1,0,1,0,0,1,967,3,0,1,20,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,17,5,37,7,6,20,19,35,37,5,19,19,17,4,19,18,19,6,5,20,19,39,5,32,33,15,25,6,5,29,19,17,19,37,19,23,19,34,35,21,15,6,34,6,6,16,17,37,28,5,18,22,22,5,20,15,18,6,6,23,21,40,7,30,27,17,21,5,5,32,20,18,19,37,21,19,18,34
H,2.008E+12,9,600,4,41,1044592,1063801,18,1,1,1,0,5,2,2,0,30,2,780,20,1,840,0,0,0,0,3,9,0,0,0,1,2,0,14,1,440,9,0,0,0,0,0,1,6,20300,0,4,4,4,1,1,5,0,0,0,0,0,23,0,1,0,0,1,1,1,383,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,5,27,20,29,35,17,31,7,23,20,21,4,18,36,16,7,6,23,19,22,7,36,20,31,37,20,33,5,13,16,18,6,20,26,20,5,4,18,17,15,5,41,20,34,28,17,34,4,16,19,20,7,16,28,19,4,4,16,18,21,5,23,21,29,32,18,23,9,22,28,15,5,21,41,18,6,7,15
H,2.008E+12,9,600,4,41,1044592,1063801,16,1,1,1,0,3,2,2,0,40,2,500,20,8,600,0,2,1000,1,1,7,0,0,0,1,1,0,16,1,440,7,0,0,0,0,0,1,6,81000,0,4,4,4,1,1,5,0,0,0,0,0,18,0,1,0,0,1,1,1,1189,3,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,13,22,18,14,17,23,14,21,4,15,5,16,17,15,5,4,25,14,24,14,4,14,4,4,29,17,24,18,14,25,16,24,5,5,15,16,16,4,15,29,19,4,16,14,17,4,13,5,29,17,31,14,15,15,24,25,4,16,5,13,23,15,22,23,4,16,4,15,15,4,17,5,23,23,17,17,14,25
H,2.008E+12,9,600,4,41,1044592,1063801,12,2,1,1,0,3,2,2,0,170,2,2,3,3,450,0,0,0,0,3,5,0,0,0,1,2,0,20,3,500,7,4,108000,4,0,0,1,1,108000,0,4,4,4,1,1,2,0,2,0,0,0,5,0,1,0,0,2,1,1,458,0,0,1,37,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,13,4,12,12,3,12,19,4,3,16,13,11,15,12,17,11,13,22,13,4,11,3,11,11,4,10,16,3,3,19,12,14,17,11,24,13,14,4,12,23,12,19,11,11,19,13,3,17,22,4,9,13,3,10,3,11,11,4,12,19,11,16,11,13,19,10,3,18,16,3,12,11,3,10,4,13,14,19
H,2.008E+12,9,600,4,41,1044592,1063801,26,2,1,1,0,2,3,2,0,60,2,2,3,3,0,0,0,0,0,0,5,2,580,0,1,3,0,0,1,720,5,5,32000,2,700,26,1,2,32000,0,2,2,2,1,1,1,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,8,29,7,26,7,9,8,7,25,21,8,8,24,8,8,31,23,37,40,50,26,48,29,44,28,30,22,31,50,46,26,29,38,24,32,47,47,22,27,29,8,25,9,23,10,8,6,9,25,25,9,8,24,7,9,25,29,39,39,40,27,47,36,43,25,24,28,25,49,39,27,32,45,30,28,38,55,25
