SERIALNO,PWGTP,AGEP,RELP,SCHG,SEX,WKHP,ESR,PINCP
2.01E+12,18,31,0,0,1,40,1,55000
2.01E+12,17,32,1,0,2,40,1,14000
2.01E+12,16,5,2,2,1,0,0,0
2.01E+12,15,4,2,1,2,0,0,0
2.01E+12,23,50,0,0,1,50,1,47000
2.01E+12,26,50,1,0,2,0,6,0
2.01E+12,18,54,0,0,1,25,1,97000
2.01E+12,18,50,1,0,2,20,3,3000
2.01E+12,22,64,0,0,1,40,3,66400
2.01E+12,22,58,1,0,2,0,6,0
2.01E+12,23,61,0,0,1,40,6,51580
2.01E+12,22,55,1,0,2,45,1,77330
2.01E+12,23,56,0,0,2,2,1,30
2.01E+12,31,51,1,0,1,80,1,100000
2.01E+12,22,20,2,0,1,80,1,40000
2.01E+12,23,23,0,0,2,0,6,1100
2.01E+12,40,30,0,6,2,18,1,9600
2.01E+12,20,40,1,0,1,40,1,26400
2.01E+12,25,14,2,5,1,0,0,0
2.01E+12,22,14,2,4,2,0,0,0
2.01E+12,7,53,0,0,2,40,1,28600
2.01E+12,5,48,1,0,1,40,1,27000
2.01E+12,16,30,0,0,1,40,1,85000
2.01E+12,22,30,1,0,2,0,6,0
2.01E+12,13,6,2,2,1,0,0,0
2.01E+12,12,82,0,0,1,0,6,184600
2.01E+12,28,54,0,0,2,30,1,9510
2.01E+12,22,57,1,0,1,40,1,30700
2.01E+12,19,83,0,0,1,0,6,14500
2.01E+12,23,73,1,0,2,0,6,6100
2.01E+12,18,61,0,0,1,0,6,42300
2.01E+12,18,58,1,0,2,0,6,0
2.01E+12,15,59,0,0,2,0,6,8100
2.01E+12,12,51,0,0,2,40,1,26000
2.01E+12,14,14,2,4,2,0,0,0
2.01E+12,13,12,2,4,2,0,0,0
2.01E+12,20,55,0,0,1,40,1,304000
2.01E+12,15,44,1,0,2,0,6,0
2.01E+12,27,24,2,0,2,36,1,26000
2.01E+12,14,21,0,6,2,15,1,504
2.01E+12,23,20,9,6,2,20,1,3000
2.01E+12,18,18,9,6,2,99,3,2000
2.01E+12,20,64,0,0,1,0,6,13000
2.01E+12,14,60,0,0,1,40,1,138400
2.01E+12,13,59,1,0,2,0,6,20900
2.01E+12,21,28,2,0,2,60,6,2500
2.01E+12,24,48,0,0,1,38,1,12000
2.01E+12,11,75,0,0,1,0,6,2400
2.01E+12,10,70,0,0,2,32,1,43000
2.01E+12,20,53,0,0,1,40,1,51000
2.01E+12,18,53,1,0,2,35,1,16500
2.01E+12,22,63,0,0,2,40,1,42900
2.01E+12,20,69,1,0,1,0,6,12000
2.01E+12,23,40,2,0,1,40,1,23400
2.01E+12,21,68,0,0,1,0,6,21870
2.01E+12,25,68,1,0,2,4,6,19800
2.01E+12,12,77,0,0,1,0,6,13000
2.01E+12,55,32,0,0,2,40,1,29000
2.01E+12,6,81,0,0,2,16,2,17100
2.01E+12,6,48,2,0,2,0,6,10000
2.01E+12,34,28,0,6,1,50,6,36300
2.01E+12,20,51,0,0,1,40,1,15600
2.01E+12,20,48,1,0,2,40,3,1500
2.01E+12,23,24,2,0,2,40,1,12000
2.01E+12,23,21,2,0,2,40,1,15600
2.01E+12,19,20,2,0,1,40,1,13000
2.01E+12,10,12,2,4,1,0,0,0
2.01E+12,15,1,5,0,2,0,0,0
2.01E+12,50,32,0,0,2,0,6,4600
2.01E+12,58,31,1,0,1,50,1,33000
2.01E+12,72,11,2,4,1,0,0,0
2.01E+12,5,46,0,0,1,20,2,28000
2.01E+12,5,42,1,0,2,40,1,24000
2.01E+12,6,21,2,0,2,0,6,0
2.01E+12,4,19,2,0,2,0,6,0
2.01E+12,3,16,2,5,1,0,6,0
2.01E+12,9,22,12,0,1,20,3,2000
2.01E+12,10,34,0,0,1,25,1,13000
2.01E+12,5,72,0,0,2,0,6,1800
2.01E+12,3,71,1,0,1,40,1,13600
2.01E+12,16,67,0,0,1,0,6,24000
2.01E+12,6,79,0,0,1,0,6,24200
2.01E+12,6,73,1,0,2,0,6,18000
2.01E+12,22,94,0,0,2,0,6,23000
2.01E+12,20,60,2,0,1,40,6,44300
2.01E+12,26,24,5,0,2,0,6,0
2.01E+12,20,30,7,6,1,0,3,7600
2.01E+12,20,52,0,0,1,50,1,156000
2.01E+12,16,44,1,0,2,30,1,41000
2.01E+12,15,17,2,5,1,20,1,500
2.01E+12,18,14,2,4,2,0,0,0
2.01E+12,16,68,0,0,1,0,6,20200
2.01E+12,5,52,0,0,2,40,1,15100
2.01E+12,5,55,1,0,1,50,1,31000
2.01E+12,6,24,2,0,2,40,3,3000
2.01E+12,23,19,14,6,2,35,6,3000
2.01E+12,14,49,0,0,2,37,3,4000
2.01E+12,12,18,2,6,2,3,1,4000
2.01E+12,10,17,2,5,1,0,6,0
2.01E+12,9,16,2,5,1,0,6,0
2.01E+12,16,14,2,4,1,0,0,0
2.01E+12,16,12,2,4,1,0,0,0
2.01E+12,16,11,2,4,1,0,0,0
2.01E+12,14,9,5,3,2,0,0,0
2.01E+12,14,8,5,3,2,0,0,0
2.01E+12,12,39,0,0,2,40,1,35700
2.01E+12,11,13,2,4,1,0,0,0
2.01E+12,17,64,0,0,1,0,6,24410
2.01E+12,17,57,1,0,2,40,6,29100
2.01E+12,19,40,2,0,1,0,6,12400
2.01E+12,15,61,0,0,1,0,6,25700
2.01E+12,12,37,0,0,2,40,1,52000
2.01E+12,13,11,2,4,1,0,0,0
2.01E+12,10,94,0,0,2,0,6,13100
2.01E+12,17,47,0,0,1,50,1,50000
2.01E+12,11,47,1,0,2,30,3,4000
2.01E+12,12,17,2,5,1,15,6,1000
2.01E+12,12,15,2,5,1,0,0,0
2.01E+12,14,12,2,4,2,0,0,0
2.01E+12,5,36,0,0,1,0,6,19000
2.01E+12,4,37,1,0,2,40,1,1700
2.01E+12,3,15,2,5,1,0,0,6300
2.01E+12,5,13,2,4,1,0,0,0
2.01E+12,5,11,2,4,1,0,0,0
2.01E+12,5,11,2,4,2,0,0,0
2.01E+12,13,43,0,0,2,40,1,24000
2.01E+12,19,48,1,0,1,40,1,23000
2.01E+12,14,16,2,5,2,0,3,0
2.01E+12,12,13,2,4,1,0,0,0
2.01E+12,12,25,0,0,1,25,1,13000
2.01E+12,31,63,0,0,2,0,6,15900
2.01E+12,19,64,1,0,1,0,6,62000
2.01E+12,24,57,0,0,2,50,1,68000
2.01E+12,25,62,1,0,1,0,6,5300
2.01E+12,23,13,2,4,2,0,0,0
2.01E+12,44,90,6,0,2,0,6,14800
2.01E+12,6,54,0,0,2,0,6,8100
2.01E+12,4,64,1,0,1,50,1,31000
2.01E+12,12,76,0,0,1,0,6,23600
2.01E+12,17,50,0,0,2,40,1,39700
2.01E+12,24,90,6,0,2,0,6,8900
2.01E+12,17,53,10,0,2,40,1,24500
2.01E+12,13,50,0,0,1,0,6,8100
2.01E+12,11,33,0,0,2,16,6,12150
2.01E+12,16,13,2,4,1,0,0,0
2.01E+12,16,12,2,4,1,0,0,0
2.01E+12,15,11,2,4,2,0,0,0
2.01E+12,14,10,2,3,2,0,0,0
2.01E+12,17,8,2,3,1,0,0,0
2.01E+12,17,7,2,3,1,0,0,0
2.01E+12,15,5,2,2,2,0,0,0
2.01E+12,18,1,2,0,2,0,0,0
2.01E+12,25,50,0,0,1,40,1,50000
2.01E+12,21,49,10,0,2,30,1,24000
2.01E+12,18,73,0,0,1,0,6,24100
2.01E+12,18,41,0,0,2,80,1,17000
2.01E+12,15,17,2,5,2,0,6,0
2.01E+12,20,11,2,4,1,0,0,0
2.01E+12,19,39,7,0,1,28,1,11000
2.01E+12,18,61,0,0,1,43,1,88000
2.01E+12,18,60,1,0,2,15,1,10000
2.01E+12,4,46,0,0,1,55,1,302600
2.01E+12,4,45,1,0,2,0,6,0
2.01E+12,5,12,2,4,2,0,0,0
2.01E+12,15,54,0,0,2,0,6,1200
2.01E+12,16,86,0,0,1,0,6,196700
2.01E+12,23,84,1,0,2,0,6,9500
2.01E+12,13,55,0,0,1,15,1,28100
2.01E+12,18,51,8,0,1,29,1,6000
2.01E+12,6,45,8,0,1,40,1,30000
2.01E+12,28,25,8,7,1,30,1,25000
2.01E+12,54,35,0,0,1,40,1,50000
2.01E+12,43,34,1,0,2,20,1,22100
2.01E+12,14,47,0,0,2,0,6,8100
2.01E+12,30,21,3,0,1,0,6,670
2.01E+12,19,19,3,6,2,0,6,0
2.01E+12,20,59,0,0,1,0,6,13800
2.01E+12,21,87,0,0,2,0,6,24500
2.01E+12,15,86,1,0,1,0,6,64600
2.01E+12,18,63,0,0,1,0,6,42100
2.01E+12,18,58,1,0,2,0,6,34600
2.01E+12,31,24,2,6,1,0,6,6910
2.01E+12,18,64,0,0,1,50,1,22500
2.01E+12,21,63,1,0,2,0,6,22200
2.01E+12,17,37,0,0,1,40,1,41000
2.01E+12,12,32,9,0,2,0,6,3600
2.01E+12,17,9,12,3,2,0,0,0
2.01E+12,19,6,12,2,1,0,0,0
2.01E+12,11,25,0,0,2,40,1,36100
2.01E+12,21,64,0,0,2,24,6,40800
2.01E+12,18,64,1,0,1,40,1,90000
2.01E+12,20,66,7,0,1,0,6,19700
2.01E+12,20,52,0,0,1,50,1,175000
2.01E+12,16,53,1,0,2,20,6,24000
2.01E+12,15,16,2,5,2,0,6,0
2.01E+12,18,13,2,4,2,0,0,0
2.01E+12,18,22,14,6,1,0,6,0
2.01E+12,18,59,0,0,1,0,6,30600
2.01E+12,14,61,0,0,1,40,1,121000
2.01E+12,12,60,1,0,2,40,1,121000
2.01E+12,28,20,0,6,1,0,6,56000
2.01E+12,69,20,9,6,1,0,6,12000
2.01E+12,11,54,0,0,1,40,1,20840
2.01E+12,11,61,1,0,2,40,1,15020
2.01E+12,29,18,0,0,2,0,6,0
2.01E+12,41,0,2,0,2,0,0,0
2.01E+12,39,19,10,0,1,40,1,3000
2.01E+12,20,57,0,0,2,40,6,6000
2.01E+12,24,47,0,0,1,84,1,32000
2.01E+12,16,47,1,0,2,80,1,32000
2.01E+12,19,70,0,0,1,0,6,26900
2.01E+12,16,49,0,0,1,48,1,59000
2.01E+12,23,85,0,0,1,0,6,24400
2.01E+12,23,82,1,0,2,0,6,13500
2.01E+12,19,30,0,0,2,0,6,0
2.01E+12,22,32,1,0,1,70,1,75000
2.01E+12,27,5,2,1,1,0,0,0
2.01E+12,30,3,2,1,2,0,0,0
2.01E+12,33,2,2,0,1,0,0,0
2.01E+12,12,37,0,0,2,40,1,29000
2.01E+12,13,37,1,0,1,40,1,2500
2.01E+12,8,17,2,5,1,0,6,0
2.01E+12,8,16,2,5,1,16,1,1900
2.01E+12,15,50,7,0,1,0,6,0
2.01E+12,15,66,0,0,1,0,6,59100
2.01E+12,18,67,1,0,2,0,6,29600
2.01E+12,28,33,0,6,2,99,1,16500
2.01E+12,24,16,2,5,1,7,1,3500
2.01E+12,36,11,2,4,2,0,0,0
2.01E+12,49,3,2,0,1,0,0,0
2.01E+12,37,36,10,0,1,40,6,14000
2.01E+12,19,46,0,0,1,0,3,0
2.01E+12,16,51,1,0,2,8,1,9400
2.01E+12,24,68,4,0,2,0,6,25100
2.01E+12,22,70,0,0,1,0,6,17740
2.01E+12,24,60,1,0,2,40,1,39230
2.01E+12,19,30,0,0,2,20,2,11000
2.01E+12,15,51,0,0,1,0,6,5000
2.01E+12,12,49,1,0,2,0,6,0
2.01E+12,12,17,2,5,1,0,6,0
2.01E+12,51,20,0,6,1,10,1,5000
2.01E+12,4,75,0,0,1,0,6,20800
2.01E+12,4,67,1,0,2,0,6,10200
2.01E+12,16,73,0,0,1,0,6,25700
2.01E+12,20,71,1,0,2,0,6,7300
2.01E+12,13,55,0,0,1,35,1,20200
2.01E+12,13,18,2,0,2,16,1,2200
2.01E+12,3,61,0,0,1,84,1,108400
2.01E+12,4,58,1,0,2,0,6,0
2.01E+12,9,29,2,0,1,0,6,0
2.01E+12,6,3,5,0,1,0,0,0
2.01E+12,6,1,5,0,1,0,0,0
2.01E+12,5,23,6,0,2,0,6,0
2.01E+12,5,69,0,0,1,40,1,32000
2.01E+12,16,88,0,0,1,0,6,42400
2.01E+12,24,20,0,6,1,41,1,24900
2.01E+12,3,77,0,0,1,0,6,10700
2.01E+12,23,38,0,0,2,9,1,15000
2.01E+12,23,49,1,0,1,50,1,100000
2.01E+12,29,0,2,0,2,0,0,0
2.01E+12,5,43,0,0,1,40,1,90060
2.01E+12,5,42,1,0,2,40,1,45000
2.01E+12,5,11,2,4,1,0,0,0
2.01E+12,14,53,0,0,1,40,1,82000
2.01E+12,17,53,1,0,2,40,1,50100
2.01E+12,11,41,0,0,2,30,1,16800
2.01E+12,25,20,2,0,1,40,6,4000
2.01E+12,21,51,9,0,2,35,1,18500
2.01E+12,19,20,9,0,2,0,6,0
2.01E+12,16,50,0,0,1,40,1,99000
2.01E+12,12,48,1,0,2,14,1,6000
2.01E+12,24,26,0,0,2,32,1,36000
2.01E+12,12,38,1,0,1,50,1,45000
2.01E+12,21,9,2,3,2,0,0,0
2.01E+12,26,3,2,0,2,0,0,0
2.01E+12,23,67,0,0,1,50,1,144000
2.01E+12,21,62,1,0,2,25,1,80000
2.01E+12,16,48,0,0,1,42,1,36000
2.01E+12,17,57,1,0,2,38,6,34000
2.01E+12,11,78,0,0,1,0,6,29500
2.01E+12,16,71,1,0,2,24,6,11130
2.01E+12,25,19,14,6,1,30,1,5300
2.01E+12,6,84,0,0,1,0,6,14000
2.01E+12,59,55,0,0,1,0,6,16900
2.01E+12,62,48,1,0,2,50,1,40000
2.01E+12,14,50,0,0,2,0,6,5000
2.01E+12,17,36,10,0,1,18,3,11400
2.01E+12,20,51,0,0,1,40,1,80000
2.01E+12,22,81,4,0,1,0,6,11600
2.01E+12,22,77,4,0,2,0,6,15600
2.01E+12,25,86,0,0,1,0,6,13400
2.01E+12,24,81,1,0,2,0,6,5800
2.01E+12,22,62,2,0,1,0,6,52000
2.01E+12,18,70,0,0,1,0,6,16200
2.01E+12,21,64,1,0,2,0,6,11300
2.01E+12,12,63,0,0,2,35,1,22200
2.01E+12,20,65,12,0,1,0,6,62100
2.01E+12,15,47,0,0,2,50,1,68000
2.01E+12,16,40,1,0,1,40,1,30000
2.01E+12,29,16,12,5,2,0,6,0
2.01E+12,11,28,0,6,1,20,6,2000
2.01E+12,23,26,10,0,2,40,1,18700
2.01E+12,16,62,0,0,2,0,6,16000
2.01E+12,17,63,1,0,1,4,6,58400
2.01E+12,22,64,0,0,2,0,6,0
2.01E+12,20,70,0,0,1,0,6,37600
2.01E+12,24,64,10,0,2,40,1,56000
2.01E+12,19,94,0,0,2,0,6,13100
2.01E+12,10,21,0,0,1,99,1,4604
2.01E+12,15,62,0,0,1,40,1,68000
2.01E+12,18,59,1,0,2,40,1,33000
2.01E+12,20,94,4,0,2,0,6,22100
2.01E+12,25,84,0,0,1,0,6,16400
2.01E+12,24,80,1,0,2,0,6,6300
2.01E+12,25,61,2,0,2,0,6,0
2.01E+12,44,21,5,0,1,0,3,0
2.01E+12,16,53,0,0,1,41,1,60000
2.01E+12,12,37,1,0,2,0,6,0
2.01E+12,11,7,2,3,1,0,0,0
2.01E+12,11,3,2,1,1,0,0,0
2.01E+12,12,68,0,0,1,0,6,55800
2.01E+12,15,68,1,0,2,0,6,8400
2.01E+12,19,63,0,0,1,60,1,75000
2.01E+12,22,62,1,0,2,40,1,28000
2.01E+12,23,38,0,0,1,30,1,34000
2.01E+12,18,33,1,0,2,40,1,37000
2.01E+12,19,16,2,5,2,0,3,0
2.01E+12,24,5,2,2,2,0,0,0
2.01E+12,31,2,2,0,1,0,0,0
2.01E+12,15,73,0,0,2,0,6,35800
2.01E+12,13,66,1,0,1,0,6,9900
2.01E+12,2,70,0,0,1,0,6,10330
2.01E+12,3,75,1,0,2,0,6,4700
2.01E+12,19,62,0,0,1,0,6,45200
2.01E+12,22,64,1,0,2,0,6,6000
2.01E+12,12,41,0,0,2,40,3,30000
2.01E+12,23,41,1,0,1,40,1,30000
2.01E+12,21,21,2,6,2,0,3,9600
2.01E+12,12,1,5,0,2,0,0,0
2.01E+12,49,30,0,0,2,40,1,36000
2.01E+12,64,10,2,4,2,0,0,0
2.01E+12,19,38,0,0,2,40,1,25600
2.01E+12,19,39,1,0,1,50,1,40800
2.01E+12,13,17,2,5,1,4,6,180
2.01E+12,21,14,2,4,1,0,0,0
2.01E+12,32,40,0,0,1,30,3,10000
2.01E+12,34,45,1,0,2,4,1,1900
2.01E+12,40,17,2,5,2,0,6,0
2.01E+12,44,11,2,4,2,0,0,0
2.01E+12,33,9,2,4,1,0,0,0
2.01E+12,19,21,0,6,1,0,6,0
2.01E+12,15,22,9,6,2,0,3,0
2.01E+12,16,22,9,0,2,20,1,3600
2.01E+12,18,25,0,6,2,20,1,10000
2.01E+12,14,26,1,6,1,30,1,30000
2.01E+12,12,4,2,0,1,0,0,0
2.01E+12,8,2,2,0,2,0,0,0
2.01E+12,15,72,0,0,1,0,6,15800
2.01E+12,20,72,1,0,2,0,6,18500
2.01E+12,18,48,2,0,1,30,1,21000
2.01E+12,16,53,8,0,2,20,3,2700
2.01E+12,14,70,0,0,1,0,6,51300
2.01E+12,11,25,0,7,2,50,1,63000
2.01E+12,25,33,0,0,2,0,6,8200
2.01E+12,25,15,2,5,2,0,0,0
2.01E+12,29,14,2,4,2,0,0,0
2.01E+12,29,12,2,4,2,0,0,0
2.01E+12,15,10,2,3,1,0,0,0
2.01E+12,29,8,2,3,2,0,0,0
2.01E+12,15,5,2,2,1,0,0,0
2.01E+12,17,3,2,0,1,0,0,0
2.01E+12,5,45,0,0,2,40,1,34000
2.01E+12,19,75,0,0,1,20,6,68300
2.01E+12,19,79,1,0,2,0,6,7200
2.01E+12,4,72,0,0,1,0,6,19800
2.01E+12,4,68,1,0,2,0,6,23100
2.01E+12,14,38,0,0,2,55,1,36000
2.01E+12,12,44,1,0,1,40,1,84400
2.01E+12,17,12,2,4,2,0,0,0
2.01E+12,13,9,2,3,1,0,0,0
2.01E+12,27,60,0,0,2,0,6,0
2.01E+12,25,69,1,0,1,0,6,15600
2.01E+12,24,19,14,6,2,25,6,3650
2.01E+12,12,81,0,0,2,0,6,20900
2.01E+12,36,27,0,6,1,40,1,38580
2.01E+12,16,32,1,0,2,0,6,0
2.01E+12,26,3,2,0,2,0,0,0
2.01E+12,26,0,2,0,2,0,0,0
2.01E+12,13,84,0,0,1,0,6,27000
2.01E+12,17,82,1,0,2,0,6,13100
2.01E+12,8,42,0,7,1,16,1,12900
2.01E+12,19,59,0,0,1,0,6,31300
2.01E+12,22,58,1,0,2,40,1,61000
2.01E+12,29,4,2,1,1,0,0,0
2.01E+12,40,18,11,5,1,24,3,800
2.01E+12,10,33,0,0,2,20,1,2000
2.01E+12,16,37,1,0,1,40,1,100000
2.01E+12,11,9,2,3,1,0,0,0
2.01E+12,12,8,2,3,1,0,0,0
2.01E+12,42,19,14,6,1,20,6,4500
2.01E+12,13,89,0,0,1,5,6,207000
2.01E+12,21,75,1,0,2,0,6,46000
2.01E+12,20,55,0,0,1,20,1,116000
2.01E+12,30,58,1,0,2,0,6,0
2.01E+12,30,20,2,6,1,0,6,0
2.01E+12,16,37,0,0,2,36,1,27750
2.01E+12,17,11,2,4,1,0,0,0
2.01E+12,26,8,2,3,2,0,0,0
2.01E+12,25,6,2,3,2,0,0,0
2.01E+12,17,4,2,1,1,0,0,0
2.01E+12,4,50,0,7,1,15,1,33000
2.01E+12,3,49,1,0,2,40,1,28000
2.01E+12,8,25,2,0,1,20,1,10000
2.01E+12,5,10,2,4,2,0,0,0
2.01E+12,5,7,2,3,2,0,0,0
2.01E+12,3,47,0,0,1,35,3,30000
2.01E+12,3,30,1,0,2,0,6,660
2.01E+12,3,16,2,5,2,0,6,3000
2.01E+12,3,12,2,4,2,0,0,0
2.01E+12,3,10,2,3,1,0,0,0
2.01E+12,3,12,2,4,2,0,0,0
2.01E+12,3,12,2,0,1,0,0,0
2.01E+12,3,10,2,0,1,0,0,0
2.01E+12,3,8,2,3,1,0,0,0
2.01E+12,4,32,8,0,2,25,3,7600
2.01E+12,13,66,0,0,1,60,1,351000
2.01E+12,13,73,0,0,1,7,1,80400
2.01E+12,3,33,0,0,2,40,1,31500
2.01E+12,4,37,1,0,1,36,1,12000
2.01E+12,4,13,2,4,2,0,0,0
2.01E+12,5,12,2,4,1,0,0,0
2.01E+12,17,74,0,0,2,0,6,11000
2.01E+12,16,76,1,0,1,0,6,33800
2.01E+12,15,58,0,0,1,0,6,43900
2.01E+12,33,29,2,0,1,0,6,0
2.01E+12,32,27,9,0,1,30,1,9600
2.01E+12,14,50,10,0,2,0,6,22400
2.01E+12,20,63,0,0,2,20,6,58000
2.01E+12,21,62,1,0,1,50,1,50000
2.01E+12,11,24,0,0,2,30,1,5100
2.01E+12,13,30,1,7,1,30,1,20000
2.01E+12,16,82,0,0,2,0,6,5800
2.01E+12,18,87,1,0,1,0,6,15900
2.01E+12,22,74,0,0,1,0,6,76170
2.01E+12,26,73,1,0,2,0,6,61760
2.01E+12,11,81,0,0,1,0,6,16800
2.01E+12,15,79,1,0,2,0,6,5000
2.01E+12,17,54,0,0,2,2,1,600
2.01E+12,21,58,1,0,1,6,3,2000
2.01E+12,39,18,2,6,2,20,1,3000
2.01E+12,25,79,0,0,2,0,6,1600
2.01E+12,26,76,10,0,1,0,6,17700
2.01E+12,22,79,0,0,2,0,6,13800
2.01E+12,13,24,0,0,2,0,6,0
2.01E+12,11,31,1,0,1,0,3,7900
2.01E+12,14,4,2,0,2,0,0,0
2.01E+12,16,2,2,0,1,0,0,0
2.01E+12,15,0,2,0,1,0,0,0
2.01E+12,36,20,14,6,1,10,1,2800
2.01E+12,17,20,0,6,2,20,1,6000
2.01E+12,20,23,1,6,1,25,1,5000
2.01E+12,18,77,0,0,2,0,6,29500
2.01E+12,17,55,0,0,2,15,1,15600
2.01E+12,15,58,1,0,1,50,1,44000
2.01E+12,6,77,0,0,2,0,6,65700
2.01E+12,12,24,0,0,1,40,1,10000
2.01E+12,21,25,3,0,1,30,1,15600
2.01E+12,21,25,3,0,1,40,1,48000
2.01E+12,21,25,3,0,1,40,1,48000
2.01E+12,19,22,3,0,1,40,1,16000
2.01E+12,22,27,7,0,2,38,1,24700
2.01E+12,15,6,7,0,1,0,0,0
2.01E+12,14,6,7,2,1,0,0,0
2.01E+12,13,46,0,0,1,53,1,76000
2.01E+12,14,41,1,0,2,40,1,23000
2.01E+12,9,16,2,5,1,0,6,0
2.01E+12,21,64,0,0,1,40,1,70000
2.01E+12,14,62,1,0,2,20,6,9100
2.01E+12,21,20,14,6,1,15,1,1700
2.01E+12,19,55,0,0,1,0,6,17200
2.01E+12,15,59,0,0,2,0,6,24000
2.01E+12,16,58,1,0,1,45,1,42000
2.01E+12,21,22,2,0,2,35,2,20500
2.01E+12,15,45,0,0,2,50,1,93000
2.01E+12,14,49,10,0,2,35,1,54000
2.01E+12,14,57,0,0,1,33,1,21000
2.01E+12,15,72,0,0,1,0,6,24000
2.01E+12,18,68,1,0,2,48,1,79200
2.01E+12,14,45,0,0,2,40,1,35650
2.01E+12,17,15,2,5,2,0,0,0
2.01E+12,15,12,2,4,1,0,0,0
2.01E+12,20,11,2,4,2,0,0,0
2.01E+12,23,19,14,6,1,0,6,0
2.01E+12,26,34,0,0,2,20,1,21600
2.01E+12,34,40,1,0,1,20,1,4000
2.01E+12,28,15,2,5,2,0,0,0
2.01E+12,33,12,2,4,2,0,0,0
2.01E+12,17,61,0,0,1,30,1,40000
2.01E+12,31,40,0,0,1,0,6,0
2.01E+12,6,50,0,0,1,40,1,30000
2.01E+12,5,49,1,0,2,0,6,0
2.01E+12,10,21,2,5,1,40,3,2000
2.01E+12,23,81,0,0,2,0,6,12000
2.01E+12,23,40,2,0,1,0,3,0
2.01E+12,7,94,0,0,1,0,6,13300
2.01E+12,23,62,0,0,1,40,1,16000
2.01E+12,22,50,1,0,2,40,1,30000
2.01E+12,32,70,0,0,1,0,6,24000
2.01E+12,40,66,1,0,2,40,1,50000
2.01E+12,29,21,14,6,2,9,1,4000
2.01E+12,10,55,0,7,1,20,1,191100
2.01E+12,9,45,10,0,2,8,1,1200
2.01E+12,13,35,0,0,1,40,1,10000
2.01E+12,15,39,1,0,2,10,1,30000
2.01E+12,25,75,0,0,2,0,6,6330
2.01E+12,27,84,1,0,1,0,6,15400
2.01E+12,20,73,0,0,1,0,6,103300
2.01E+12,24,71,1,0,2,0,6,13000
2.01E+12,28,36,0,0,2,50,1,64000
2.01E+12,13,36,1,0,1,40,3,6000
2.01E+12,14,0,2,0,1,0,0,0
2.01E+12,17,71,0,0,1,0,6,15390
2.01E+12,16,55,0,0,1,55,1,75000
2.01E+12,15,51,1,0,2,40,1,90000
2.01E+12,15,13,2,4,2,0,0,0
2.01E+12,15,9,2,3,2,0,0,0
2.01E+12,16,28,0,0,1,0,6,8400
2.01E+12,7,42,0,0,1,40,1,50000
2.01E+12,20,43,0,0,1,45,1,53000
2.01E+12,16,64,0,0,1,30,1,32800
2.01E+12,20,64,1,0,2,0,6,1700
2.01E+12,21,43,2,0,1,0,6,0
2.01E+12,5,81,0,0,2,0,6,14200
2.01E+12,14,37,0,0,1,62,1,72000
2.01E+12,25,34,1,0,2,28,6,12000
2.01E+12,14,11,2,4,1,0,0,0
2.01E+12,50,25,0,0,2,40,6,3900
2.01E+12,43,8,2,3,1,0,0,0
2.01E+12,50,2,2,0,1,0,0,0
2.01E+12,16,49,0,0,1,40,6,25000
2.01E+12,19,57,1,0,2,0,6,0
2.01E+12,5,48,0,0,1,45,2,50000
2.01E+12,3,47,1,0,2,45,2,12000
2.01E+12,46,49,0,0,1,40,1,18000
2.01E+12,42,50,1,0,2,40,1,24000
2.01E+12,13,48,0,0,2,37,1,32000
2.01E+12,44,62,0,0,2,0,6,6600
2.01E+12,19,49,0,0,1,45,1,138060
2.01E+12,13,48,1,0,2,42,1,26300
2.01E+12,29,21,2,0,1,0,6,0
2.01E+12,19,18,2,5,2,0,6,0
2.01E+12,15,15,2,5,2,0,0,0
2.01E+12,19,75,0,0,2,0,6,14800
2.01E+12,18,41,0,0,2,35,6,27000
2.01E+12,16,42,1,0,1,40,1,55000
2.01E+12,18,16,2,5,1,0,6,0
2.01E+12,17,13,2,4,1,0,0,0
2.01E+12,24,35,0,0,2,30,1,25000
2.01E+12,23,36,1,0,1,0,3,0
2.01E+12,24,10,2,3,2,0,0,0
2.01E+12,23,8,2,3,2,0,0,0
2.01E+12,23,6,2,2,2,0,0,0
2.01E+12,14,81,0,0,1,0,6,16300
2.01E+12,19,79,1,0,2,0,6,37500
2.01E+12,20,59,0,0,1,0,6,0
2.01E+12,17,42,0,6,2,0,6,19000
2.01E+12,19,13,2,4,1,0,0,0
2.01E+12,39,22,0,0,1,50,1,35000
2.01E+12,5,29,0,0,1,40,1,36000
2.01E+12,3,5,12,0,1,0,0,0
2.01E+12,3,4,12,1,1,0,0,0
2.01E+12,12,35,0,0,1,52,1,40000
2.01E+12,11,30,1,0,2,17,2,1800
2.01E+12,18,61,0,0,2,0,6,50000
2.01E+12,15,61,1,0,1,0,6,50000
2.01E+12,14,23,0,0,2,50,1,12000
2.01E+12,21,56,0,0,1,20,6,92000
2.01E+12,19,54,1,0,2,40,1,35000
2.01E+12,14,39,0,0,1,40,1,3700
2.01E+12,14,48,1,0,2,32,1,8000
2.01E+12,10,15,2,5,1,0,0,3400
2.01E+12,17,14,2,4,1,0,0,0
2.01E+12,17,12,2,4,1,0,0,0
2.01E+12,15,10,2,0,2,0,0,0
2.01E+12,15,8,2,0,2,0,0,0
2.01E+12,38,40,0,0,1,0,6,8000
2.01E+12,67,40,9,0,2,0,6,0
2.01E+12,16,65,0,0,1,62,1,17500
2.01E+12,15,62,10,0,2,0,6,650
